"CN","宾川县","3681","binchuanxian"
"CN","洱源县","3678","eryuanxian"
"CN","鹤庆县","3679","heqingxian"
"CN","剑川县","3675","jianchuanxian"
"CN","花莲县","4888","hualianxian"
"CT","基隆市","4891","jilongshi"
"CN","嘉义市","4898","jiayishi"
"CT","嘉义市","4897","jiayishi"
"CN","嘉义县","4878","jiayixian"
"CT","嘉义县","4877","jiayixian"
"CN","金门","4906","jinmen"
"CT","金门县","4905","jinmenxian"
"CN","连江","4908","lianjiang"
"CT","连江县市","4907","lianjiangxianshi"
"CN","苗栗县","4868","miaolixian"
"CT","苗栗县","4867","miaolixian"
"CN","南投县","4874","nantouxian"
"CT","南投县","4873","nantouxian"
"CN","澎湖县","4890","penghuxian"
"CN","屏东县","4884","pingdongxian"
"CT","屏东县","4883","pingdongxian"
"CN","台北市","4902","taibeishi"
"CT","台北市","4901","taibeishi"
"CN","台北县","4860","taibeixian"
"CT","台北县市","4859","taibeixianshi"
"CN","台东县","4886","taidongxian"
"CT","台东县","4885","taidongxian"
"CN","台南市","4900","tainanshi"
"CT","台南市","4899","tainanshi"
"CN","台南县","4880","tainanxian"
"CT","台南县市","4879","tainanxianshi"
"CN","台中市","4896","taizhongshi"
"CT","台中市","4895","taizhongshi"
"CN","台中县","4870","taizhongxian"
"CT","台中县市","4869","taizhongxianshi"
"CN","桃园县","4864","taoyuanxian"
"CT","桃园县","4863","taoyuanxian"
"CN","新竹市","4894","xinzhushi"
"CT","新竹市","4893","xinzhushi"
"CN","新竹县","4866","xinzhuxian"
"CT","新竹县","4865","xinzhuxian"
"CN","永年县","1551","yongnianxian"
"CN","赞皇县","1527","zanhuangxian"
"CN","赵县","1526","zhaoxian"
"CN","正定县","1522","zhengdingxian"
"CN","藁城市","1515","gaochengshi"
"CN","祥云县","3680","xiangyunxian"
"CN","漾濞彝族自治县","3683","yangbiyizuzizhixian"
"CN","永平县","3682","yongpingxian"
"CN","云龙县","3677","yunlongxian"
"CT","大理白族自治州","3673","dalibaizuzizhizhou"
"CN","梁河县","3690","lianghexian"
"CN","陇川县","3691","longchuanxian"
"CN","潞西市","3687","luxishi"
"CN","瑞丽市","3688","ruilishi"
"CN","盈江县","3689","yingjiangxian"
"CN","德钦县","3699","deqinxian"
"CN","香格里拉县","3698","xianggelilaxian"
"CT","迪庆藏族自治州","3697","diqingzangzuzizhizhou"
"CN","个旧市","3645","gejiushi"
"CN","河口瑶族自治县","3656","hekouyaozuzizhixian"
"CN","红河县","3648","honghexian"
"CN","建水县","3652","jianshuixian"
"CN","开远市","3646","kaiyuanshi"
"CN","绿春县","3649","lvchunxian"
"CN","蒙自县","3650","mengzixian"
"CN","弥勒县","3647","milexian"
"CN","屏边苗族自治县","3657","pingbianmiaozuzizhixian"
"CN","石屏县","3654","shipingxian"
"CN","元阳县","3653","yuanyangxian"
"CN","泸西县","3651","luxixian"
"CT","红河哈尼族彝族自治州","3644","honghehanizuyizuzizhizhou"
"CN","安宁市","3562","anningshi"
"CN","呈贡县","3565","chenggongxian"
"CN","富民县","3563","fuminxian"
"CN","晋宁县","3566","jinningxian"
"CN","昆明市","3561","kunmingshi"
"CN","东川区","4310","dongchuanqu"
"CN","官渡区","4311","guanduqu"
"CN","盘龙区","4312","panlongqu"
"CN","五华区","4313","wuhuaqu"
"CN","西山区","4314","xishanqu"
"CN","禄劝彝族苗族自治县","3568","luquanyizumiaozuzizhixian"
"CN","石林彝族自治县","3569","shilinyizuzizhixian"
"CN","寻甸回族自治县","3570","xundianhuizuzizhixian"
"CN","宜良县","3567","yiliangxian"
"CN","嵩明县","3564","songmingxian"
"CT","昆明市","3560","kunmingshi"
"CN","华坪县","3632","huapingxian"
"CN","丽江市","3630","lijiangshi"
"CN","古城区","4315","guchengqu"
"CN","宁蒗彝族自治县","3634","ninglangyizuzizhixian"
"CN","永胜县","3633","yongshengxian"
"CN","玉龙纳西族自治县","3631","yulongnaxizuzizhixian"
"CT","丽江市","3629","lijiangshi"
"CN","沧源佤族自治县","3627","cangyuanwazuzizhixian"
"CN","新和县","3410","xinhexian"
"CN","弥渡县","3676","miduxian"
"CN","南涧彝族自治县","3685","nanjianyizuzizhixian"
"CN","凤庆县","3623","fengqingxian"
"CN","耿马傣族佤族自治县","3628","gengmadaizuwazuzizhixian"
"CN","临沧市","3783","lincangshi"
"CN","临翔区","3621","linxiangqu"
"CN","芒康县","3313","mangkangxian"
"CN","左贡县","3316","zuogongxian"
"CT","昌都地区","3311","changdoudiqu"
"CN","达孜县","3294","dazixian"
"CN","当雄县","3296","dangxiongxian"
"CN","堆龙德庆县","3299","duilongdeqingxian"
"CN","拉萨市","3292","lasashi"
"CN","城关区","4297","chengguanqu"
"CN","林周县","3293","linzhouxian"
"CN","墨竹工卡县","3298","mozhugongkaxian"
"CN","尼木县","3295","nimuxian"
"CN","曲水县","3297","qushuixian"
"CT","拉萨市","3291","lasashi"
"CN","波密县","3369","bomixian"
"CN","察隅县","3368","chayuxian"
"CN","工布江达县","3370","gongbujiangdaxian"
"CN","朗县","3366","langxian"
"CN","林芝县","3364","linzhixian"
"CN","米林县","3367","milinxian"
"CN","墨脱县","3365","motuoxian"
"CT","林芝地区","3363","linzhidiqu"
"CN","安多县","3310","anduoxian"
"CN","巴青县","3304","baqingxian"
"CN","班戈县","3309","bangexian"
"CN","比如县","3307","biruxian"
"CN","嘉黎县","3302","jialixian"
"CN","那曲县","3301","neiquxian"
"CN","尼玛县","3306","nimaxian"
"CN","聂荣县","3305","nierongxian"
"CN","申扎县","3303","shenzhaxian"
"CN","索县","3308","suoxian"
"CT","那曲地区","3300","neiqudiqu"
"CN","昂仁县","3348","angrenxian"
"CN","白朗县","3353","bailangxian"
"CN","定结县","3338","dingjiexian"
"CN","定日县","3342","dingrixian"
"CN","岗巴县","3349","gangbaxian"
"CN","吉隆县","3345","jilongxian"
"CN","江孜县","3340","jiangzixian"
"CN","康马县","3343","kangmaxian"
"CN","拉孜县","3341","lazixian"
"CN","南木林县","3354","nanmulinxian"
"CN","聂拉木县","3344","nielamuxian"
"CN","仁布县","3352","renbuxian"
"CN","日喀则市","3337","rikazeshi"
"CN","萨嘎县","3351","sagaxian"
"CN","萨迦县","3339","sajiaxian"
"CN","谢通门县","3347","xietongmenxian"
"CN","亚东县","3346","yadongxian"
"CN","仲巴县","3350","zhongbaxian"
"CT","日喀则地区","3336","rikazediqu"
"CN","措美县","3326","cuomeixian"
"CN","错那县","3333","cuoneixian"
"CN","贡嘎县","3328","gonggaxian"
"CN","加查县","3327","jiachaxian"
"CN","隆子县","3334","longzixian"
"CN","洛扎县","3329","luozhaxian"
"CN","乃东县","3324","naidongxian"
"CN","琼结县","3325","qiongjiexian"
"CN","曲松县","3330","qusongxian"
"CN","扎囊县","3332","zhanangxian"
"CT","山南地区","3323","shannandiqu"
"PV","西藏自治区","3290","xizangzizhiqu"
"CN","九龙城区","4850","jiulongchengqu"
"CT","九龙","4849","jiulong"
"CN","宜兰县","4862","yilanxian"
"CT","宜兰县","4861","yilanxian"
"CN","云林县","4876","yunlinxian"
"CT","云林县","4875","yunlinxian"
"CN","彰化县","4872","zhanghuaxian"
"CT","彰化县","4871","zhanghuaxian"
"PV","台湾省","4858","taiwansheng"
"CN","蓟县","3261","jixian"
"CN","静海县","3259","jinghaixian"
"CN","宁河县","3260","ninghexian"
"CN","天津市","3258","tianjinshi"
"CN","北辰区","4283","beichenqu"
"CN","大港区","4284","dagangqu"
"CN","东丽区","4285","dongliqu"
"CN","汉沽区","4286","hanguqu"
"CN","河北区","4288","hebeiqu"
"CN","河东区","4289","hedongqu"
"CN","河西区","4290","hexiqu"
"CN","津南区","4292","jinnanqu"
"CN","南开区","4293","nankaiqu"
"CN","塘沽区","4294","tangguqu"
"CN","西青区","4296","xiqingqu"
"CT","天津市","3257","tianjinshi"
"PV","天津","3256","tianjin"
"CN","措勤县","3357","cuoqinxian"
"CN","噶尔县","3356","gaerxian"
"CN","改则县","3362","gaizexian"
"CN","革吉县","3359","gejixian"
"CN","普兰县","3358","pulanxian"
"CN","日土县","3360","rituxian"
"CT","阿里地区","3355","alidiqu"
"CN","八宿县","3315","basuxian"
"CN","边坝县","3317","bianbaxian"
"CT","花莲县","4887","hualianxian"
"CN","基隆市","4892","jilongshi"
"CN","广丰县","2352","guangfengxian"
"CN","横峰县","2357","hengfengxian"
"CN","铅山县","2355","qianshanxian"
"CN","上饶市","2349","shangraoshi"
"CN","信州区","4053","xinzhouqu"
"CN","上饶县","2351","shangraoxian"
"CN","万年县","2360","wannianxian"
"CN","余干县","2356","yuganxian"
"CN","玉山县","2359","yushanxian"
"CN","鄱阳县","2353","poyangxian"
"CN","弋阳县","2358","yiyangxian"
"CN","婺源县","2354","wuyuanxian"
"CT","上饶市","2348","shangraoshi"
"CN","分宜县","2276","fenyixian"
"CN","新余市","2275","xinyushi"
"CN","渝水区","4054","yushuiqu"
"CT","新余市","2274","xinyushi"
"CN","丰城市","2327","fengchengshi"
"CN","奉新县","2333","fengxinxian"
"CN","高安市","2329","gaoanshi"
"CN","靖安县","2331","jinganxian"
"CN","上高县","2335","shanggaoxian"
"CN","铜鼓县","2330","tongguxian"
"CN","宜春市","2326","yichunshi"
"CN","袁州区","4055","yuanzhouqu"
"CN","宜丰县","2332","yifengxian"
"CN","樟树市","2328","zhangshushi"
"CT","宜春市","2325","yichunshi"
"CN","鹰潭市","2290","yingtanshi"
"CN","月湖区","4056","yuehuqu"
"CN","余江县","2292","yujiangxian"
"CT","鹰潭市","2289","yingtanshi"
"PV","江西省","2258","jiangxisheng"
"CN","鞍山市","2375","anshanshi"
"CN","千山区","4058","qianshanqu"
"CN","濉溪县","1026","suixixian"
"CT","淮北市","1024","huaibeishi"
"CN","淮南市","1019","huainanshi"
"CN","八公山区","4455","bagongshanqu"
"CN","大通区","4456","datongqu"
"CN","田家庵区","4458","tianjiaanqu"
"CN","谢家集区","4459","xiejiajiqu"
"CT","淮南市","1018","huainanshi"
"CN","黄山市","1041","huangshanshi"
"CN","徽州区","4461","huizhouqu"
"CN","屯溪区","4462","tunxiqu"
"CN","祁门县","1044","qimenxian"
"CN","休宁县","1042","xiuningxian"
"CN","歙县","1043","shexian"
"CN","黟县","1045","yixian"
"CN","崇信县","1220","chongxinxian"
"CN","华亭县","1221","huatingxian"
"CN","静宁县","1219","jingningxian"
"CN","灵台县","1218","lingtaixian"
"CN","平凉市","1217","pingliangshi"
"CN","崆峒区","4521","kongtongqu"
"CN","庄浪县","1223","zhuanglangxian"
"CN","泾川县","1222","jingchuanxian"
"CT","平凉市","1216","pingliangshi"
"CN","合水县","1236","heshuixian"
"CN","华池县","1237","huachixian"
"CN","环县","1238","huanxian"
"CN","宁县","1239","ningxian"
"CN","庆城县","1234","qingchengxian"
"CN","庆阳市","1233","qingyangshi"
"CN","西峰区","4522","xifengqu"
"CN","镇原县","1235","zhenyuanxian"
"CN","正宁县","1240","zhengningxian"
"CT","庆阳市","1232","qingyangshi"
"CN","甘谷县","1198","ganguxian"
"CN","秦安县","1200","qinanxian"
"CN","清水县","1199","qingshuixian"
"CN","天水市","1196","tianshuishi"
"CN","北道区","4523","beidaoqu"
"CN","秦城区","4524","qinchengqu"
"CN","武山县","1197","wushanxian"
"CN","张家川回族自治县","1201","zhangjiachuanhuizuzizhixian"
"CT","天水市","1195","tianshuishi"
"CN","古浪县","1207","gulangxian"
"CN","民勤县","1206","minqinxian"
"CN","天祝藏族自治县","1208","tianzhuzangzuzizhixian"
"CN","武威市","1205","wuweishi"
"CN","凉州区","4525","liangzhouqu"
"CT","武威市","1204","wuweishi"
"CN","高台县","1214","gaotaixian"
"CN","临泽县","1213","linzexian"
"CN","民乐县","1211","minlexian"
"CN","山丹县","1212","shandanxian"
"CN","肃南裕固族自治县","1215","sunanyuguzuzizhixian"
"CN","张掖市","1210","zhangyeshi"
"CN","甘州区","4526","ganzhouqu"
"CT","张掖市","1209","zhangyeshi"
"PV","甘肃省","1181","gansusheng"
"CN","潮安县","2714","chaoanxian"
"CN","潮州市","2713","chaozhoushi"
"CN","湘桥区","4397","xiangqiaoqu"
"CN","饶平县","2715","raopingxian"
"CN","东莞市","2666","dongguanshi"
"CT","东莞市","2665","dongguanshi"
"CN","佛山市","2676","foshanshi"
"CN","高明区","4528","gaomingqu"
"CN","南海区","4529","nanhaiqu"
"CN","三水区","4530","sanshuiqu"
"CN","香港岛","4848","xianggangdao"
"CT","香港岛","4847","xianggangdao"
"CT","新界","4851","xinjie"
"PV","香港特别行政区","4846","xianggangtebiexingzhengqu"
"CN","贡觉县","3314","gongjuexian"
"CN","江达县","3319","jiangdaxian"
"CN","阿克苏市","3403","akesushi"
"CN","阿瓦提县","3407","awatixian"
"CN","乌什县","3411","wushenxian"
"CT","阿克苏地区","3402","akesudiqu"
"CN","阿拉尔市","3380","alaershi"
"CT","阿拉尔市","3379","alaershi"
"CN","阿勒泰市","3471","aletaishi"
"CN","布尔津县","3475","buerjinxian"
"CN","福海县","3476","fuhaixian"
"CN","富蕴县","3474","fuyunxian"
"CN","哈巴河县","3477","habahexian"
"CN","吉木乃县","3473","jimunaixian"
"CN","青河县","3472","qinghexian"
"CT","阿勒泰地区","3781","aletaidiqu"
"CN","博湖县","3436","bohuxian"
"CN","和静县","3432","hejingxian"
"CN","和硕县","3434","heshuoxian"
"CN","库尔勒市","3431","kuerleshi"
"CN","轮台县","3437","luntaixian"
"CN","且末县","3435","qiemoxian"
"CN","若羌县","3438","ruoqiangxian"
"CN","尉犁县","3433","weilixian"
"CN","焉耆回族自治县","3439","yanqihuizuzizhixian"
"CT","巴音郭楞蒙古自治州","3430","bayinguolengmengguzizhizhou"
"CN","博乐市","3450","boleshi"
"CN","精河县","3451","jinghexian"
"CN","温泉县","3452","wenquanxian"
"CT","博尔塔拉蒙古自治州","3449","boertalamengguzizhizhou"
"CN","昌吉市","3441","changjishi"
"CN","阜康市","3442","fukangshi"
"CN","呼图壁县","3447","hutubixian"
"CN","吉木萨尔县","3446","jimusaerxian"
"CN","玛纳斯县","3445","manasixian"
"CN","米泉市","3443","miquanshi"
"CN","木垒哈萨克自治县","3448","muleihasakezizhixian"
"CN","奇台县","3444","qitaixian"
"CT","昌吉回族自治州","3440","changjihuizuzizhizhou"
"CN","巴里坤哈萨克自治县","3392","balikunhasakezizhixian"
"CN","哈密市","3390","hamishi"
"CN","伊吾县","3391","yiwuxian"
"CT","哈密地区","3389","hamidiqu"
"CN","策勒县","3399","celexian"
"CN","和田市","3394","hetianshi"
"CN","和田县","3395","hetianxian"
"CN","洛浦县","3396","luopuxian"
"CN","民丰县","3397","minfengxian"
"CN","墨玉县","3401","moyuxian"
"CN","皮山县","3398","pishanxian"
"CN","于田县","3400","yutianxian"
"CT","和田地区","3393","hetiandiqu"
"CN","巴楚县","3414","bachuxian"
"CN","喀什市","3413","kashenshi"
"CN","麦盖提县","3420","maigaitixian"
"CN","铁东区","4059","tiedongqu"
"CN","铁西区","4060","tiexiqu"
"CN","海城市","2376","haichengshi"
"CN","岫岩满族自治县","2378","xiuyanmanzuzizhixian"
"CT","鞍山市","2374","anshanshi"
"CN","本溪满族自治县","2386","benximanzuzizhixian"
"CN","本溪市","2385","benxishi"
"CN","南芬区","4061","nanfenqu"
"CN","平山区","4062","pingshanqu"
"CN","溪湖区","4063","xihuqu"
"CT","本溪市","2384","benxishi"
"CN","北票市","2430","beipiaoshi"
"CN","朝阳市","2428","chaoyangshi"
"CN","龙城区","4064","longchengqu"
"CN","双塔区","4065","shuangtaqu"
"CN","朝阳县","2431","chaoyangxian"
"CN","建平县","2432","jianpingxian"
"CN","喀喇沁左翼蒙古族自治县","2433","kalaqinzuoyimengguzuzizhixian"
"CN","凌源市","2429","lingyuanshi"
"CT","朝阳市","2427","chaoyangshi"
"CN","长海县","2373","changhaixian"
"CN","大连市","2369","dalianshi"
"CN","甘井子区","4066","ganjingziqu"
"CN","金州区","4067","jinzhouqu"
"CN","旅顺口区","4371","lvshunkouqu"
"CN","沙河口区","4068","shahekouqu"
"CN","西岗区","4069","xigangqu"
"CN","中山区","4070","zhongshanqu"
"CN","普兰店市","2371","pulandianshi"
"CN","瓦房店市","2370","wafangdianshi"
"CN","庄河市","2372","zhuangheshi"
"CT","大连市","2368","dalianshi"
"CN","丹东市","2389","dandongshi"
"CN","元宝区","4071","yuanbaoqu"
"CN","振安区","4072","zhenanqu"
"CN","振兴区","4073","zhenxingqu"
"CN","东港市","2390","donggangshi"
"CN","凤城市","2391","fengchengshi"
"CN","宽甸满族自治县","2392","kuandianmanzuzizhixian"
"CT","丹东市","2388","dandongshi"
"CN","抚顺市","2380","fushunshi"
"CN","东洲区","4074","dongzhouqu"
"CN","顺城区","4075","shunchengqu"
"CN","望花区","4372","wanghuaqu"
"CN","新抚区","4076","xinfuqu"
"CN","抚顺县","2381","fushunxian"
"CN","清原满族自治县","2382","qingyuanmanzuzizhixian"
"CN","新宾满族自治县","2383","xinbinmanzuzizhixian"
"CT","抚顺市","2379","fushunshi"
"CN","阜新蒙古族自治县","2415","fuxinmengguzuzizhixian"
"CN","阜新市","2413","fuxinshi"
"CN","海州区","4077","haizhouqu"
"CN","清河门区","4078","qinghemenqu"
"CN","太平区","4079","taipingqu"
"CN","细河区","4080","xihequ"
"CN","彰武县","2414","zhangwuxian"
"CT","阜新市","2412","fuxinshi"
"CN","葫芦岛市","2400","huludaoshi"
"CN","连山区","4082","lianshanqu"
"CN","龙港区","4373","longgangqu"
"CN","建昌县","2403","jianchangxian"
"CN","绥中县","2402","suizhongxian"
"CN","兴城市","2401","xingchengshi"
"CT","葫芦岛市","2399","huludaoshi"
"CN","北镇市","2396","beizhenshi"
"CN","黑山县","2397","heishanxian"
"CN","古塔区","4084","gutaqu"
"CN","禅城区","4527","chanchengqu"
"CT","佛山市","2675","foshanshi"
"CN","从化市","2617","conghuashi"
"CN","广州市","2616","guangzhoushi"
"CT","苏州市","2251","suzhoushi"
"CN","宿迁市","2203","suqianshi"
"CN","宿城区","4021","suchengqu"
"CN","沭阳县","2205","shuyangxian"
"CN","泗洪县","2207","sihongxian"
"CN","泗阳县","2206","siyangxian"
"CT","宿迁市","2202","suqianshi"
"CN","姜堰市","2227","jiangyanshi"
"CN","靖江市","2228","jingjiangshi"
"CN","泰州市","2225","taizhoushi"
"CN","高港区","4022","gaogangqu"
"CN","海陵区","4023","hailingqu"
"CT","泰州市","2224","taizhoushi"
"CN","江阴市","2249","jiangyinshi"
"CN","无锡市","2248","wuxishi"
"CN","北塘区","4024","beitangqu"
"CN","滨湖区","4025","binhuqu"
"CN","惠山区","4027","huishanqu"
"CN","南长区","4028","nanzhangqu"
"CN","锡山区","4029","xishanqu"
"CN","宜兴市","2250","yixingshi"
"CT","无锡市","2247","wuxishi"
"CN","丰县","2189","fengxian"
"CN","铜山县","2186","tongshanxian"
"CN","新沂市","2185","xinyishi"
"CN","徐州市","2183","xuzhoushi"
"CN","鼓楼区","4030","gulouqu"
"CN","九里区","4366","jiuliqu"
"CN","泉山区","4032","quanshanqu"
"CN","云龙区","4033","yunlongqu"
"CN","邳州市","2184","pizhoushi"
"CN","睢宁县","2187","suiningxian"
"CT","徐州市","2182","xuzhoushi"
"CN","滨海县","2217","binhaixian"
"CN","大丰市","2211","dafengshi"
"CN","东台市","2210","dongtaishi"
"CN","阜宁县","2215","funingxian"
"CN","建湖县","2213","jianhuxian"
"CN","射阳县","2216","sheyangxian"
"CN","响水县","2214","xiangshuixian"
"CN","盐城市","2209","yanchengshi"
"CN","亭湖区","4034","tinghuqu"
"CN","盐都区","2212","yandouqu"
"CT","盐城市","2208","yanchengshi"
"CN","宝应县","2223","baoyingxian"
"CN","高邮市","2220","gaoyoushi"
"CN","江都市","2221","jiangdoushi"
"CN","扬州市","2219","yangzhoushi"
"CN","广陵区","4035","guanglingqu"
"CN","维扬区","4037","weiyangqu"
"CN","邗江区","4036","hanjiangqu"
"CN","仪征市","2222","yizhengshi"
"CT","扬州市","2218","yangzhoushi"
"CN","丹阳市","2240","danyangshi"
"CN","句容市","2242","jurongshi"
"CN","扬中市","2241","yangzhongshi"
"CN","镇江市","2239","zhenjiangshi"
"CN","丹徒区","4038","dantuqu"
"CN","京口区","4367","jingkouqu"
"CN","润州区","4039","runzhouqu"
"CT","镇江市","2238","zhenjiangshi"
"PV","江苏省","2177","jiangsusheng"
"CN","崇仁县","2347","chongrenxian"
"CN","东乡县","2342","dongxiangxian"
"CN","抚州市","2337","fuzhoushi"
"CN","临川区","4040","linchuanqu"
"CN","莎车县","3422","shachexian"
"CN","疏附县","3423","shufuxian"
"CN","疏勒县","3419","shulexian"
"CN","叶城县","3417","yechengxian"
"CN","英吉沙县","3421","yingjishaxian"
"CN","泽普县","3415","zepuxian"
"CN","伽师县","3416","jiashixian"
"CT","喀什地区","3412","kashendiqu"
"CN","克拉玛依市","3376","kelamayishi"
"CN","独山子区","4299","dushanziqu"
"CN","克拉玛依区","4300","kelamayiqu"
"CN","乌尔禾区","4301","wuerhequ"
"CN","拜城县","3406","baichengxian"
"CN","柯坪县","3409","kepingxian"
"CN","库车县","3408","kuchexian"
"CN","温宿县","3404","wensuxian"
"CN","根河市","2483","genheshi"
"CN","呼伦贝尔市","2479","hulunbeiershi"
"CN","海拉尔区","4119","hailaerqu"
"CN","满洲里市","2480","manzhoulishi"
"CN","莫力达瓦达斡尔族自治旗","2490","molidawadawoerzuzizhiqi"
"CN","新巴尔虎右旗","2488","xinbaerhuyouqi"
"CN","新巴尔虎左旗","2487","xinbaerhuzuoqi"
"CN","牙克石市","2481","yakeshishi"
"CN","扎兰屯市","2482","zhalantunshi"
"CT","呼伦贝尔市","2478","hulunbeiershi"
"CN","霍林郭勒市","2462","huolinguoleshi"
"CN","开鲁县","2463","kailuxian"
"CN","科尔沁左翼后旗","2465","keerqinzuoyihouqi"
"CN","科尔沁左翼中旗","2464","keerqinzuoyizhongqi"
"CN","库伦旗","2466","kulunqi"
"CN","奈曼旗","2467","naimanqi"
"CN","通辽市","2461","tongliaoshi"
"CN","科尔沁区","4120","keerqinqu"
"CN","扎鲁特旗","2468","zhaluteqi"
"CT","通辽市","2460","tongliaoshi"
"CN","乌海市","2448","wuhaishi"
"CN","海勃湾区","4121","haibowanqu"
"CN","海南区","4122","hainanqu"
"CN","乌达区","4123","wudaqu"
"CT","乌海市","2447","wuhaishi"
"CN","察哈尔右翼后旗","2502","chahaeryouyihouqi"
"CN","察哈尔右翼前旗","2500","chahaeryouyiqianqi"
"CN","察哈尔右翼中旗","2501","chahaeryouyizhongqi"
"CN","化德县","2499","huadexian"
"CN","凉城县","2498","liangchengxian"
"CN","商都县","2497","shangdouxian"
"CN","四子王旗","2503","siziwangqi"
"CN","乌兰察布市","2493","wulanchabushi"
"CN","兴和县","2495","xinghexian"
"CN","卓资县","2496","zhuozixian"
"CN","阿巴嘎旗","2508","abagaqi"
"CN","东乌珠穆沁旗","2510","dongwuzhumuqinqi"
"CN","多伦县","2507","duolunxian"
"CN","苏尼特右旗","2512","suniteyouqi"
"CN","苏尼特左旗","2511","sunitezuoqi"
"CN","太仆寺旗","2513","taipusiqi"
"CN","西乌珠穆沁旗","2509","xiwuzhumuqinqi"
"CN","锡林浩特市","2505","xilinhaoteshi"
"CN","正蓝旗","2515","zhenglanqi"
"CN","凌河区","4085","linghequ"
"CN","太和区","4086","taihequ"
"CN","义县","2398","yixian"
"CT","锦州市","2393","jinzhoushi"
"CN","灯塔市","2418","dengtashi"
"CN","辽阳市","2417","liaoyangshi"
"CN","白塔区","4087","baitaqu"
"CN","宏伟区","4089","hongweiqu"
"CN","太子河区","4090","taizihequ"
"CN","文圣区","4091","wenshengqu"
"CT","辽阳市","2416","liaoyangshi"
"CN","大洼县","2411","dawaxian"
"CN","盘锦市","2409","panjinshi"
"CN","双台子区","4374","shuangtaiziqu"
"CN","盘山县","2410","panshanxian"
"CT","盘锦市","2408","panjinshi"
"CN","法库县","2365","fakuxian"
"CN","康平县","2367","kangpingxian"
"CN","辽中县","2366","liaozhongxian"
"CN","沈阳市","2363","shenyangshi"
"CN","大东区","4093","dadongqu"
"CN","东陵区","4094","donglingqu"
"CN","和平区","4095","hepingqu"
"CN","皇姑区","4096","huangguqu"
"CN","沈北新区","4097","shenbeixinqu"
"CN","沈河区","4098","shenhequ"
"CN","苏家屯区","4099","sujiatunqu"
"CN","铁西区","4375","tiexiqu"
"CN","于洪区","4100","yuhongqu"
"CN","新民市","2364","xinminshi"
"CT","沈阳市","2362","shenyangshi"
"CN","昌图县","2425","changtuxian"
"CN","调兵山市","2422","diaobingshanshi"
"CN","开原市","2423","kaiyuanshi"
"CN","铁岭市","2421","tielingshi"
"CN","清河区","4101","qinghequ"
"CN","银州区","4102","yinzhouqu"
"CN","铁岭县","2424","tielingxian"
"CN","西丰县","2426","xifengxian"
"CT","铁岭市","2420","tielingshi"
"CN","衡阳市","2022","hengyangshi"
"CN","南岳区","4797","nanyuequ"
"CN","石鼓区","4798","shiguqu"
"CN","雁峰区","4799","yanfengqu"
"CN","蒸湘区","4800","zhengxiangqu"
"CN","衡阳县","2025","hengyangxian"
"CN","祁东县","2029","qidongxian"
"CN","耒阳市","2023","leiyangshi"
"CT","衡阳市","2021","hengyangshi"
"CN","辰溪县","2095","chenxixian"
"CN","洪江市","2092","hongjiangshi"
"CN","鹤城区","4802","hechengqu"
"CN","会同县","2093","huitongxian"
"CN","靖州苗族侗族自治县","2101","jingzhoumiaozudongzuzizhixian"
"CN","通道侗族自治县","2100","tongdaodongzuzizhixian"
"CN","新晃侗族自治县","2098","xinhuangdongzuzizhixian"
"CN","中方县","2097","zhongfangxian"
"CN","沅陵县","2094","yuanlingxian"
"CN","溆浦县","2096","xupuxian"
"CT","怀化市","2090","huaihuashi"
"CN","冷水江市","2105","lengshuijiangshi"
"CN","涟源市","2106","lianyuanshi"
"CN","娄底市","2104","loudishi"
"CN","双峰县","2108","shuangfengxian"
"CN","新化县","2107","xinhuaxian"
"CT","娄底市","2103","loudishi"
"CN","城步苗族自治县","2040","chengbumiaozuzizhixian"
"CN","洞口县","2034","dongkouxian"
"CN","广昌县","2345","guangchangxian"
"CN","金溪县","2340","jinxixian"
"CN","乐安县","2339","leanxian"
"CN","黎川县","2346","lichuanxian"
"CN","南城县","2341","nanchengxian"
"CN","南丰县","2338","nanfengxian"
"CN","宜黄县","2344","yihuangxian"
"CN","资溪县","2343","zixixian"
"CN","大石桥市","2406","dashiqiaoshi"
"CN","盖州市","2407","gaizhoushi"
"CN","营口市","2405","yingkoushi"
"CN","老边区","4104","laobianqu"
"CN","西市区","4105","xishiqu"
"CN","站前区","4106","zhanqianqu"
"CN","鲅鱼圈区","4103","bayuquanqu"
"CT","营口市","2404","yingkoushi"
"PV","辽宁省","2361","liaoningsheng"
"CN","阿拉善右旗","2527","alashanyouqi"
"CN","阿拉善左旗","2526","alashanzuoqi"
"CN","额济纳旗","2528","ejinaqi"
"CT","阿拉善盟","2525","alashanmeng"
"CN","巴彦淖尔市","3785","bayannaoershi"
"CN","临河区","2518","linhequ"
"CN","杭锦后旗","2521","hangjinhouqi"
"CN","乌拉特后旗","2524","wulatehouqi"
"CN","乌拉特前旗","2523","wulateqianqi"
"CN","乌拉特中旗","2522","wulatezhongqi"
"CN","五原县","2519","wuyuanxian"
"CN","磴口县","2520","dengkouxian"
"CT","巴彦淖尔市","2517","bayannaoershi"
"CN","包头市","2443","baotoushi"
"CN","白云矿区","4376","baiyunkuangqu"
"CN","东河区","4107","donghequ"
"CN","九原区","4108","jiuyuanqu"
"CN","青山区","4110","qingshanqu"
"CN","石拐区","4111","shiguaiqu"
"CN","达尔罕茂明安联合旗","2446","daerhanmaominganlianheqi"
"CN","土默特右旗","2445","tumoteyouqi"
